Shape Parameter MLE,Scale Parameter MLE,Concentration (uM)
3.55832395949952,130.59487898987868,14
3.1784808491681678,140.6928180117679,14
3.661052246847962,132.97454191806906,14
3.4173281260594366,137.87808582935682,14
3.2531786741676663,136.15868991329057,14
3.5526044158954484,133.5468397794801,14
3.643699869558924,132.23297067365777,14
3.8025342837407687,112.49505296107348,14
3.243199743073357,144.11594165254888,14
3.1474823761122175,149.56431087970898,14
3.78808204256278,126.31630118786624,14
3.7802862617327486,120.69218222753638,14
3.1150681530810758,150.70970746262196,14
3.8595068163040387,113.00943599043435,14
3.635445777843246,143.71215582566694,14
3.361908328334125,141.01855896111167,14
3.2315034199556503,147.14725056470874,14
3.719672448823348,136.5229339750863,14
2.917823028442267,162.80177268532262,14
3.6796656037253426,130.446229955601,14
3.651688232762081,116.27626056347157,14
3.6655023459600153,126.88359633540578,14
3.4464883438938485,136.60112146341984,14
3.1374881571967643,148.36312756969903,14
3.255108134605326,131.69010087481786,14
3.2533532638342613,144.45878335655033,14
2.736597845063434,162.23850942770008,14
3.5833094032909427,136.0418676985488,14
3.261976134913899,140.5529275675109,14
2.8686524568518896,168.54203898833129,14
2.784143633484771,165.96312190628956,14
3.3963631622197417,136.57390350578143,14
2.780167940773563,169.88951120806672,14
3.478688128344199,140.99507186218332,14
3.029540331494449,148.27867572594644,14
4.145039141289074,121.77966687018865,14
3.686552892589875,125.07489617632645,14
3.1314556340300403,154.27232486373612,14
3.043633177208293,158.25704770280765,14
3.1913164619050227,161.6420342237578,14
3.2761365192921117,140.33161195614042,14
3.8323384866619574,128.0072485596133,14
3.8954749918356595,122.0169454823992,14
3.0109321746067974,162.09347740913574,14
3.126649911608893,159.2281059824586,14
3.635079033256393,130.3315334165655,14
3.347562115776744,133.6332944319124,14
3.567082456050155,126.41709891190999,14
3.358402454642919,140.55151990537416,14
3.8941486375879677,119.80179558473829,14
3.5034848933986424,145.72894056862853,14
4.078043031911328,116.26743848284804,14
3.0665892054422876,144.93397099607947,14
3.067361077238371,145.12810748491964,14
3.414704995093393,137.95253417464468,14
2.8479539401032268,165.36149559223736,14
3.3072024409436596,141.88299009493102,14
3.1435617161280263,153.59745801284123,14
3.4719593682889505,130.74707795774603,14
3.6626373766199896,128.83221390391319,14
3.6883185343436233,124.92659730746936,14
3.158339729332929,145.51540362187578,14
2.580256108650974,180.6080353531936,14
3.8043652354543243,117.75427496579474,14
3.5301098603830376,138.80074795463364,14
3.1415403084898323,157.20320948403773,14
3.34316505160265,143.4597369329824,14
3.41002460579202,126.79291252643374,14
3.118594326200466,151.44710243873993,14
3.531085824068115,138.5193474835735,14
4.2384276407972825,111.22964114208156,14
3.703460920784686,122.47782962563457,14
3.12752740547287,160.41888629846935,14
3.7867245799243365,111.24881983724465,14
3.7212099842585045,122.8605446577854,14
3.5458863752645087,125.06287774243086,14
3.4363714698158043,140.2414667884479,14
3.159049852409046,144.38351478524353,14
2.8923231489879973,164.58761283113432,14
3.47094636411764,141.6035647640095,14
3.4324963668146515,142.75208128429463,14
4.2075049969388525,123.36634834303436,14
3.4919559119316275,139.30590733652716,14
2.7715952484460575,168.29547568234872,14
3.2332751369635178,140.09534458432267,14
4.555960231590269,115.96611183265591,14
3.0440754859598806,153.15336715588776,14
3.235755698241696,143.51239656252554,14
3.550992236063516,133.44221369642432,14
3.224076700338549,141.25585277501958,14
3.260098514661513,142.92110151474708,14
2.9155296806548034,163.03752662131043,14
3.882123076619221,122.61032811627248,14
3.217677874562411,154.2694734644062,14
3.7728686519110664,115.4085867392106,14
3.4421265987962926,137.80758226123422,14
3.0749884189496175,143.96459271310795,14
3.790575023205626,119.40191420650383,14
2.993879480470295,163.3181912033527,14
3.6053081956029076,129.27618548054608,14
3.062392271127099,153.30552885334143,14
3.4067188275500144,148.9431086626278,14
3.3823165610544397,140.57794167575514,14
3.807253589584553,123.02648691134449,14
4.244302445270555,110.63572144994683,14
3.57009153843316,137.4500692862179,14
3.560909246279557,124.74123388157086,14
3.2323348924949595,142.55040024749107,14
3.308475244017504,139.5591629583451,14
3.4015675698913546,139.8421988958746,14
3.1917917727036937,153.2548102840096,14
4.334863517217251,117.91298212497883,14
3.54960496365074,134.57065735557288,14
3.56807767479403,126.75791424367138,14
3.7494001306398492,117.38619835326548,14
3.391046859446088,143.62022469086494,14
3.7703608670437143,125.1733475299622,14
3.3525252460178585,139.4482593370616,14
2.925950244866624,167.48867027553712,14
4.1073840122867855,117.59512747555209,14
3.7999617240324888,125.91769524485514,14
3.3682215293391033,137.40183354638776,14
2.786623188258172,171.19421818969957,14
3.118365518921352,150.82294660878884,14
3.010232828112738,149.64832634738536,14
3.1127545021301133,146.7307390011811,14
3.4938534001318278,135.00470651243296,14
2.6920754020828617,166.21560928229547,14
3.699697020238237,128.4851582275726,14
3.422741436531125,140.52437055131293,14
3.6161975407605045,136.1100238324004,14
3.074317695271546,145.49620593713047,14
3.973250155929399,119.19470223467243,14
3.401134789820725,136.07353790106262,14
3.2511045279164534,129.39820686391639,14
3.535142227180708,131.0773451764524,14
3.205418847413655,152.20835701220895,14
3.573152273968304,117.6528545805111,14
3.4967693607400103,129.4661272644761,14
3.2311773194358153,148.29690117875333,14
4.028996864911759,109.33923338861932,14
3.6209552570520027,131.1497736164907,14
3.3568577844492267,140.27348824839171,14
4.55453890578225,101.94771740464424,14
3.809513539388933,118.0051594470659,14
3.8221014230497685,120.51187356316197,14
4.075681939930092,114.17860571959507,14
3.2678286774489544,139.1206555443447,14
3.552707278511299,127.08898821412336,14
3.0635679451474034,157.98191378861588,14
3.731057735027892,129.97528594583946,14
3.5246578451380883,120.11236117882528,14
3.0207809932227323,144.64662547037983,14
3.697037370143593,125.99711091580588,14
3.1726320982309657,143.85764680509516,14
4.3874611306502596,102.89906431374332,14
4.088351516844595,113.04814446938758,14
3.4738109872473486,140.62619068782877,14
3.4279987023001763,122.77988962216098,14
3.369336238726863,132.2939198035952,14
3.235929153689352,150.00397708604956,14
3.2789653722968763,154.00305370987022,14
3.5611893046477765,137.57101887513915,14
3.1026380280779313,149.27055251211596,14
3.9585217229546608,121.46553602594392,14
3.621747124939411,135.80722168164664,14
3.964943014360227,113.59825162410192,14
3.3354334516299105,147.20353523603367,14
3.4369359538103676,131.71980007345078,14
2.962988382994296,154.17416415237548,14
4.087233003695341,117.33345627556145,14
3.8475647226806666,120.51822682799758,14
3.28016162359649,144.65660291937692,14
3.2236186467365573,130.45198100003654,14
4.290415022986649,103.60139522188094,14
3.8108088046382873,116.84462034709208,14
2.713655725625271,169.18476489104032,14
2.9313658306485553,161.93892963149924,14
3.4997237490158892,136.33742477859565,14
3.1148055190898316,144.73645472445656,14
3.7642870243489757,125.7296272980505,14
2.8792226174520477,161.9815141608275,14
3.1345678447019427,150.30518257513535,14
3.4013341542750317,139.11154680955764,14
2.631987974677264,161.9020191415926,14
3.3704287901159553,138.98848016079924,14
3.596035573056238,137.10159206705856,14
3.6340629684874064,129.06297543914823,14
2.991860681587895,160.58415738742403,14
3.1285232104075025,132.44095700867746,14
3.6994659403036296,124.86127243132456,14
3.6044983269517377,139.79153254303452,14
3.1222734231618725,155.1028808605151,14
2.962533963138123,151.86657683477551,14
2.850127664561172,157.28163675440913,14
2.4786723951337475,182.54881718518897,14
3.49758680922415,131.519498327501,14
4.524128060839919,102.48439958233422,14
2.83227669175824,159.02952982441312,14
4.141235909901908,115.23085299777567,14
3.2379604412977585,154.86476138490775,14
2.9930809883966107,153.88957294740612,14
3.9630295910954842,111.46604136685852,14
3.8961641638208877,129.36683887633097,14
3.5656405682826895,132.848407766646,14
3.039409791229063,157.7406904536233,14
3.5915972700196335,130.67190836196258,14
3.8885452041063404,110.90543611426119,14
3.6278587933386177,141.84811301255385,14
3.3600308626637756,141.64021119428975,14
3.082319256147155,159.92144760058213,14
3.8634277019854117,126.3874261484782,14
3.131149694831868,149.08860539676053,14
3.4038101719999876,125.0274867998603,14
3.2018737254606173,150.67215196730328,14
3.477126344102945,132.68642364481093,14
3.4103952665952333,148.28331299758358,14
3.21890134105074,152.6389677050675,14
3.706947811041662,128.20579217028444,14
3.2424841791257397,150.52248207790433,14
3.433834096942632,124.29278932892575,14
3.2504599607859634,133.89761402608852,14
3.096736484277983,157.73995366413013,14
3.3182301835959698,139.3873951429845,14
3.1726172253842115,138.66670522364507,14
3.2523351066613038,138.3158514178289,14
3.092803224715988,152.27214869449386,14
3.3291130987530955,152.4295823759659,14
4.1148307300389595,117.11648888105428,14
3.227790779156202,144.53557690277586,14
2.907028785064974,153.75032637958495,14
3.793962256436794,123.13240823011117,14
3.8021340835068203,124.75704475491669,14
3.02444600674352,159.53234369687306,14
3.434772688212337,131.73842652102215,14
3.638263595417981,125.94998663151507,14
4.575299727014066,98.40255765899455,14
3.6111763471784726,120.82280804554374,14
3.1061191528350425,150.84450393732882,14
3.453232316380449,146.21489656610507,14
3.4589937354743334,135.47787640789772,14
2.720440581225401,173.1303003269547,14
3.731177434490742,125.91426606694463,14
3.5281465407745722,132.4676609941514,14
3.324909073423226,139.79737211575943,14
3.1511094592988926,151.82422470971767,14
4.573593755820181,94.71226501679551,14
3.169714836349381,146.18322963023112,14
3.3467623762386007,140.20063465554114,14
3.4556972925470895,136.2844013789905,14
3.317482499188516,142.04252147614906,14
3.5720221031814,132.8842376701607,14
3.2359748411562843,143.00266320359805,14
3.6121795471519644,134.07348421303755,14
3.680090126851845,121.44559922990472,14
3.2761114800506324,152.30159679495148,14
3.157466732016376,145.3374208105544,14
3.3622800846363337,140.23900534314103,14
3.0572913026462722,163.53628255811446,14
3.262902877417496,139.48281131181034,14
3.2665150720200535,144.564637857759,14
3.1287150651582056,157.33323727177842,14
3.054001473145372,147.63864932326396,14
4.116563096444784,116.67604873472678,14
3.9807217104327077,119.87183423133001,14
3.3509342055171722,140.0450413360979,14
3.0607370881759572,151.38469511093106,14
2.934034278026532,176.80467638298234,14
3.4198615804264487,143.97164789905426,14
2.972245921107082,165.26410318905775,14
3.2800429450738116,157.38546531464368,14
2.8762067049334354,154.2090334756124,14
3.017618485442801,133.56538967137567,14
3.7489909901665492,133.6100207479075,14
3.1576944249089647,158.05050143882846,14
3.2688549737864228,147.28471393057126,14
3.0456936423631173,170.74933243318634,14
3.3967959383011963,141.9547291503926,14
3.1705031292850423,152.31168147264634,14
3.8747145634009508,123.1379228069516,14
3.3379931885451435,140.9745496803998,14
3.487209197150708,134.6721245796679,14
4.259901314478623,111.13280780191978,14
3.3298509932996456,131.65665414352833,14
3.687364598735676,133.76342000756688,14
3.6047270673052707,136.34961571823206,14
2.973231729131588,175.4233214064109,14
3.9478138316745883,119.90267236018039,14
3.3961410948198147,143.43539229207144,14
3.0033587603149408,159.81432567952524,14
3.4325395575249265,134.59438904014365,14
3.7756931760122834,127.94802704583064,14
3.7725016295754084,129.52901079529212,14
3.231925547159714,140.4335642265259,14
3.0669944591929403,150.82068207602836,14
3.1023835073646,159.43598659266596,14
3.5249372908770593,130.67921086922834,14
3.3994654364968278,128.24303707052124,14
3.5639356843052625,122.07721542345602,14
2.7481793408308683,165.94502440034526,14
3.345226642322931,128.45393902086886,14
3.304720733659933,159.8286524642584,14
3.3703262687417785,141.47696610317692,14
3.2227189845822144,161.38419477509652,14
3.637753474361126,133.68038412588996,14
3.9098567732487095,116.98208634860407,14
2.9707469646381797,144.02975668863925,14
3.307884620212592,144.91621816281128,14
4.021472364499339,123.909867769004,14
3.6830281709487185,125.67634625248596,14
3.1786825381909973,138.2105632687636,14
3.649160598964776,129.98269307642744,14
3.4005415586107985,142.4461228828884,14
3.873898366185923,120.21195018825448,14
3.9320242320352654,119.85711842237035,14
3.199109725581915,156.47582475532369,14
4.754990009778856,90.54642368531572,14
3.5978160624857214,133.50896076341448,14
3.771736351034898,133.05334573229248,14
3.013570639348555,171.5280367428485,14
3.2225062449729402,149.44556277736467,14
3.3191159513113253,142.25895218485473,14
2.997597124801214,163.9820208457457,14
3.8775076771826313,125.11061194505587,14
3.38990186915325,137.77727119400566,14
3.1883824336198545,147.67145553731635,14
3.8351133637456627,124.86938805722743,14
3.6011924233157804,132.714010680342,14
3.348661276111322,141.39850189866664,14
3.5904148835236094,132.3584014880836,14
3.092899207644833,161.59820753799985,14
3.813443318671653,124.40073310938142,14
3.2830292802558083,143.82981261888892,14
3.5820107613607277,140.12947156055137,14
3.1968084263417698,144.13091728799517,14
2.931037062136523,153.84002078378848,14
3.2379149358497914,152.0519379994799,14
3.6750421461354734,139.0740943333215,14
4.167228010937151,111.164602712771,14
3.1813456651899568,154.23266612854096,14
3.5430443623647303,135.91513238254427,14
3.79662632566749,122.19765474169866,14
3.552700119457008,140.9857596582898,14
3.318772569510493,129.3734737830443,14
3.1579388559446437,140.6558234281795,14
3.3469643567568057,144.29965191147298,14
3.1467063263143844,152.01058095698153,14
4.512803639171471,98.97291879818948,14
3.6036041418829714,130.98718031103678,14
3.837631583020518,124.21269442873698,14
3.805857967536789,125.81225595633236,14
3.57270426586385,136.43624344510596,14
4.014357876984055,111.89426299905791,14
4.1031115610905236,121.48998770848857,14
2.7894414299263124,162.4092716608986,14
3.470805449910162,137.860741553501,14
4.17574368639287,122.65342729525888,14
2.942454892432855,154.47389631401705,14
3.701864000916759,127.98346585938414,14
3.7408894685534038,121.0021754361867,14
4.264093876599102,112.82424496001533,14
3.198620080277681,153.93075995062384,14
3.526474210708086,136.18743812679008,14
3.864786691017217,113.96497702699835,14
3.620876168207523,122.4977422170396,14
3.0810122088430925,150.41788843537668,14
3.5400063325251026,141.28145683024488,14
3.091659528708175,157.18551258570977,14
3.6040736903934407,130.42193672829163,14
3.005885752800334,158.1184358800839,14
2.8823679204327854,152.55513983236858,14
3.295502090162736,147.95321432714763,14
3.3236551428263446,154.9590861629281,14
2.897460238100599,147.59881458360036,14
4.071694714580367,113.25756117907362,14
3.041611542148978,161.98347388782213,14
4.053665302775474,117.98244655704282,14
3.6682581254446607,126.93934146228145,14
3.09481562285952,139.88332851863439,14
3.892601972631229,124.1498847306968,14
3.272840604044232,141.8555932100199,14
3.758308953739005,135.61845329708706,14
3.808937433968552,125.80156269029895,14
3.462292541746674,132.51655925797326,14
3.795558452132233,117.0788389005117,14
3.0367792337687276,153.48611259170784,14
3.696932251001037,123.29592034418451,14
3.424487166603552,132.84376673864787,14
2.8834905344628914,153.4769817023654,14
4.1196726148765395,110.26706809806541,14
3.3617250433697676,138.40916891035906,14
4.336195825872385,102.56001744228108,14
3.720812919645254,126.84611116856335,14
3.437399194653964,137.96917127642857,14
3.7494507915486635,118.1073477581256,14
3.17370726037761,150.48569897896374,14
3.7340579827661426,129.2428698578393,14
2.655630279660312,183.04274185749296,14
4.3178664421165855,107.20561981312414,14
4.040896006445988,116.84082456291952,14
3.5718280410212793,130.59887891599433,14
3.0142543858789828,165.0289872071683,14
3.498583340118655,129.57228974556335,14
3.6665349261388167,125.85774072324874,14
2.7033410802224505,169.84086771065566,14
3.412887481742051,137.1375824474844,14
3.5365832184136288,130.8219845855569,14
3.2623150073583624,133.34090112016293,14
4.007197294942442,119.09188810151068,14
3.2347694416476336,156.48790156985302,14
3.1799320987655513,141.17406507182847,14
3.82301182106395,121.6782391880187,14
3.155614433729645,163.7246349328935,14
3.1726074648001625,139.1809017534751,14
2.9653126095060047,150.76567118227695,14
3.2296168309212225,145.2738836345286,14
3.0975968370382403,155.70305742643956,14
3.382287590549047,134.0835271294398,14
2.910222970403386,159.75481811964985,14
3.5925410108855753,135.9768764314163,14
3.5747498563898206,140.4479691832295,14
3.8323098108609455,122.77332619137403,14
3.0914485809920813,147.4854292900995,14
3.1543476511409025,154.83115100255588,14
3.357027369008554,134.43418474252488,14
3.3705435002130493,143.13137952168452,14
2.8654903851077,171.81669830325376,14
3.686818795172149,123.42713511296277,14
4.031633176280967,113.3757431033325,14
3.173067543307478,138.1552545757864,14
3.126928259105124,142.23373242651704,14
3.9110813973487835,123.8553466447364,14
3.977019431361773,121.18950489014503,14
3.7281863901004115,120.94474683462252,14
3.091524979916726,149.86307387399512,14
3.6541752830573286,124.66539677837208,14
3.210618366541642,162.1056219335899,14
3.4761984069002363,136.16750666922866,14
3.8891130309229394,126.50408161561982,14
2.8743086258586628,157.110421749083,14
3.653074921671174,134.43742998713873,14
3.1981419377303744,150.79884826986088,14
3.0131274428955273,166.21545960039526,14
3.553930173991969,148.23767547000207,14
2.7562799270198104,182.43396693944777,14
3.2323482863417485,150.6651011786422,14
3.152382787821916,144.42703599533803,14
3.2328750903925143,148.62147183665914,14
3.4164163485923407,142.041300278618,14
4.092082578331399,115.34065502764996,14
3.1639117891473925,151.88449856360552,14
3.4062339237900305,134.9140231615941,14
3.180500939158406,147.75147483152531,14
3.1199346012010367,154.06416396970903,14
3.525478766761603,126.14811870281201,14
3.1661039028693456,155.5408929762487,14
2.8619757304809865,157.36184236194308,14
3.7430923357271593,134.34452495191024,14
3.4527034539174597,132.6628959753609,14
3.2807386158858574,135.04021249702512,14
3.345985497935297,134.72062279995163,14
3.596913621539833,139.14878228690588,14
3.920769527679802,118.78438109331508,14
3.1478208608032676,148.20147469458755,14
3.087170440103326,157.26541325450975,14
2.9215252415424238,156.5559500875961,14
2.5725670301961094,173.1623498180702,14
2.6300874970624237,181.52198198616856,14
3.3344248920206576,144.95263735225754,14
3.3799919023024283,141.16709374196355,14
4.86755003484003,98.48214867906809,14
4.329156511279025,110.98764584756357,14
3.2185685706478795,146.8868842935848,14
3.9445827642194478,114.0626303077116,14
3.2624771091344202,141.48777301386005,14
2.9611805228942245,149.2195944731959,14
3.1468421460058287,145.74203393551136,14
3.4221420351315572,142.30589446538139,14
3.2407965514742925,150.03681469007188,14
2.7642530675504173,175.83877385384926,14
3.869062285241617,118.54096685262944,14
2.9651899532766834,153.69688431099598,14
3.3179072776502188,138.79121272049525,14
2.6757810556865094,163.16099272274894,14
4.152401547624832,119.13156386964938,14
3.5124792733126777,140.17188439510855,14
3.329913096536354,137.9448073468508,14
3.1933437851611894,145.22314447528086,14
3.34600725526191,134.40959530482485,14
3.131801691224978,144.3557098874891,14
3.4404522196727654,153.92935916026556,14
3.0005105570170776,166.81038213017555,14
3.7270649387019024,124.4132168284373,14
3.3164833171175627,139.63950460370418,14
3.1129810710970545,140.57742688636006,14
3.071126172207407,154.2641472575193,14
3.5842794380313174,129.32051711794435,14
3.0540528992912823,149.19351126147302,14
5.07081444129413,89.5069991317644,14
3.581372321842625,129.72513125056165,14
2.911415893185427,161.3653373549658,14
4.007216795039529,111.84948233790614,14
3.388242984510332,144.4131636502929,14
2.8023277783303913,168.64158052607954,14
3.326545813343742,140.4346220272794,14
2.7255942259510775,168.84901114646047,14
4.682846293414426,101.0986560629116,14
3.861714716767229,127.59262639574699,14
4.607539107341855,105.26082136191434,14
3.3789190040915007,140.11370539208747,14
3.9369705061179796,125.93818897415976,14
3.093910430731208,152.29217516153554,14
3.7699827267256896,122.15851225069616,14
3.2185455155389495,161.3018698685134,14
3.352604914017117,143.39168323216524,14
4.03569221255352,112.69921093761312,14
3.6323772428034538,138.82187831602252,14
2.9457827352654458,160.37229481571785,14
3.4852704426082193,144.97146630133213,14
3.4627736581225257,133.3033969241753,14
3.4335116781473953,143.34854293969886,14
2.833817727034176,164.45918697641548,14
3.147660666896612,142.77975902874158,14
4.334808822540411,107.20624161162063,14
3.2874191617746304,144.11360087078802,14
4.046233454659124,112.75773038141259,14
3.395899974429954,145.43715650901555,14
2.7124493914305896,167.74762850107504,14
3.3199007324087275,148.5502362273885,14
3.196120234287711,143.01060645745528,14
3.4544515319432136,131.03465710877043,14
3.430443625632621,144.35345771280126,14
3.3144640150519367,144.22706666366227,14
3.4397256720707476,124.40023009788897,14
3.3130299092416595,144.78462680149,14
3.418847784527894,128.00399436901867,14
3.3187465927894855,134.75569264916592,14
3.3655337397562564,154.6947158035126,14
3.4317264900356723,135.54952625894157,14
3.9893199756403517,113.33162558292248,14
3.207509432022467,146.90761960589393,14
3.179833368762929,144.0242718454822,14
4.195282876348934,108.60710053735053,14
3.6564047228594077,139.5865434992128,14
3.360602452718819,151.18521525963277,14
3.2139772757351213,148.15644890824885,14
3.34765145470389,138.1069866195112,14
3.328705607037248,148.368087179192,14
3.253716938833222,145.78134428697504,14
3.1398385986782498,156.7608857224968,14
3.175354382578507,136.98347719557518,14
3.533230164265447,136.0057484446329,14
3.2510991022137135,150.7511779885087,14
3.3374749310363394,137.46140617117825,14
3.885431785559321,120.01799334939824,14
4.806693387863149,99.21828697724128,14
3.1013185024608187,146.67981310452382,14
3.485262087208964,141.4106824898762,14
3.0907677698902742,155.60896647013544,14
3.8388693476952116,121.26645588211201,14
3.8146300190597913,118.85155174526662,14
4.061224449307044,116.37123461701447,14
3.7457410893379772,118.07129784114487,14
3.230403113583632,149.9553873276827,14
3.3566240523236917,140.11845645847234,14
3.3801096257959684,131.239304386921,14
3.502933243889529,125.81803345508413,14
3.4359889686133425,127.3709904413764,14
3.377061934195585,139.19597992516105,14
4.151631524398111,113.66671153022719,14
4.035439086936049,122.08718174729322,14
3.4655452800635946,142.9511181734912,14
3.2028304735934627,136.1775019845244,14
3.3286468944350944,147.0509031992753,14
5.162519672619695,94.05118694141402,14
3.1004573015749424,154.58760147068764,14
3.395467199824146,138.88400245251376,14
3.6540922426351026,122.63968139942867,14
3.323332123548777,143.28040540004955,14
3.72234341166975,112.78796156167179,14
4.027386191762631,120.45072370335454,14
3.0337786122773966,152.1029887514524,14
3.486997538115786,135.7735331242451,14
3.360153110617204,134.49855533918847,14
3.7504808867213058,131.05980127451915,14
3.033571913913349,158.1383020196701,14
4.248567154740237,112.09037160180543,14
2.9104934753031397,160.61625494697546,14
3.061434254419809,155.29078845733062,14
2.8647155298086973,170.93662934841421,14
4.128911886799251,121.62236417808018,14
2.941866550719954,169.45384522468777,14
3.5503540325483747,133.3687001999301,14
3.503523566169607,131.66163544055107,14
3.400234306776825,136.1463194946657,14
3.5916768831184926,126.68685314480605,14
3.898525292737253,111.44871475230227,14
2.9976502117616097,153.15038855285445,14
4.213353141128813,116.18536800006434,14
2.9342907486242393,162.52469078400827,14
4.893049029870244,96.95565253488924,14
3.7095290694452414,121.28587273108423,14
3.3222588191661973,140.51707286737755,14
3.6537341176944937,125.6257731725072,14
3.1395901319300843,143.02803397141045,14
3.1995644873462763,144.0818105261375,14
2.803887325084344,163.87351275056142,14
3.48877845441109,131.80738880171387,14
3.4806297374438837,131.3974159950949,14
3.167988339166851,154.8889273344918,14
3.35099364180902,116.92144400994555,14
3.697459663534953,127.90902453310939,14
3.530594919515726,127.90067632083606,14
4.081731997044057,112.57736772183608,14
3.6550532410667866,129.67269570370883,14
3.1624287469255665,140.45269727142264,14
2.864680947147615,160.34361378173293,14
2.617365771435365,171.040164038449,14
3.4272511995664514,129.78432048252594,14
4.756395974876856,99.55991108862928,14
3.739301192845632,125.22657761755326,14
3.611409604423804,137.40833921431292,14
3.791147164703678,119.85539697940432,14
3.1958237176514146,148.39705237375338,14
3.230137033141478,152.88966404501096,14
3.6571897651729146,129.0870187480896,14
3.7534636989935084,122.20434245046314,14
3.8199274879167167,125.08525017692347,14
3.46826665786281,132.52033287116666,14
3.0471871629553706,161.06173411957366,14
3.259873592510828,148.8232890900738,14
3.1805003067417017,150.03444211872042,14
3.019308114777288,150.38135171605515,14
3.399805819503878,147.33546891458377,14
3.1847410226240918,148.52389761140702,14
3.517763351683853,124.57817167227518,14
2.938801678280322,169.4824435890475,14
3.2169224021968965,145.43367585937435,14
2.795433111479686,148.00292743808083,14
3.829417725616246,122.32409854217586,14
3.6678912023666967,129.7566161766475,14
3.0536458622754377,150.92507507206147,14
3.3877961865603092,131.0824390334818,14
3.66194611378765,127.13581414886868,14
3.2930527488845764,144.41624742433407,14
3.6912056912070335,125.21170204157409,14
3.365540590011312,133.5788531055131,14
3.165670783093489,152.76269590877914,14
4.618830468912039,102.2068149114269,14
3.6094625985841486,132.29919516667113,14
3.716548573083079,126.2207787244907,14
3.5807501442732272,135.51232958486878,14
3.517613059686081,142.14871537124813,14
3.071634434860101,154.7204067099056,14
3.030713266107422,145.83380989657843,14
3.009171531212314,150.6194085252809,14
3.316180709716373,142.33992391276468,14
3.5713590641562956,127.01800962068668,14
2.9674660717424,158.59527920556027,14
4.065945707627878,117.01207043209143,14
4.296894016623908,100.47329119177815,14
3.440998518664722,133.051719981878,14
3.336945001549136,132.28130084799503,14
3.8631570818942103,125.987003360505,14
3.328907517085092,131.65834968558562,14
3.4788304909275207,134.3379004101135,14
3.4019887360913694,137.25635786881327,14
3.0258473837864575,153.5626995822549,14
3.912056850264756,118.65515455351805,14
3.33752876084061,150.14676328817976,14
3.711772578409014,129.2945200709592,14
3.0483916129880586,151.60898813419124,14
3.562489560699707,133.81780708821702,14
4.487755192995013,103.37005835821145,14
3.501356506330316,135.68086442911505,14
3.7378838402755887,129.7806265532232,14
3.078731027507598,151.94264085274335,14
3.3055782472954487,147.68790714616344,14
3.141067694121804,149.40948962752668,14
3.769095894622757,121.42616807196191,14
3.355875622285795,125.00487987925015,14
3.4435898226488995,136.82179038960285,14
3.7082851687010323,119.3852617449451,14
4.070427094932184,125.64681599728868,14
4.367114825829848,102.6910836888683,14
3.537034018713409,123.70873899647403,14
3.5447146210619187,124.02107226841228,14
3.04907569997169,150.19523213971107,14
4.066213117929882,115.92993128173546,14
4.314764512874033,109.92472906661165,14
2.8568059488635447,174.19176184576767,14
3.2025144129643492,164.8153548529926,14
2.724247281425134,172.63137697172965,14
2.9035762469090476,168.21708699406256,14
5.152923966978104,83.92002303011981,14
3.813791107034091,126.14227387955478,14
3.064202600780329,146.5135055567011,14
3.2611361757819513,145.075093032004,14
3.7789927611379017,122.33112849105628,14
3.5201267790158455,130.7480884326392,14
3.951478031596458,118.00174084774474,14
3.60089714424919,129.4195708222169,14
3.0958090415085895,148.2662189633719,14
3.579224479905125,133.13774445972572,14
3.564257833940088,125.67265854450923,14
3.2359594240125524,136.73634141409144,14
2.983729806605706,145.16096880264175,14
3.1413995403678805,144.9094420971847,14
2.9403564775952225,161.86339675125737,14
2.6180069364195733,179.2922429409303,14
3.562018529813332,137.78778526050334,14
4.364486622858415,103.75237651138569,14
3.137613174485778,139.81035176008177,14
3.732516134552618,133.2831450003131,14
3.4472619266528968,136.26061073175742,14
3.3620587410877736,144.42889697579753,14
3.8205533889430945,116.92633120576936,14
3.6469996667698186,127.57829887594693,14
3.792146045737026,116.66604351808286,14
3.4494627321499145,131.07838913055394,14
3.1820333701482526,152.4108384670957,14
3.55631027299512,141.40824546879875,14
3.8456600170819266,124.51981900874729,14
3.2712504878950797,139.75856187638922,14
3.4836231957175894,144.89500331275465,14
3.6270734857594005,128.8356140559919,14
3.388034354572733,132.17372976807516,14
3.270185147549735,154.58999694125626,14
3.4372654198616805,133.6793996637538,14
3.042353822128757,158.54250487636986,14
3.160920802823733,151.5205214045839,14
3.7525603341625406,127.00439498737083,14
3.4999824892429814,129.49159750507317,14
3.904368972157392,120.43226253986963,14
2.6620813055112778,174.36226769238164,14
3.5830142884468623,138.56549674284102,14
3.323928215638716,143.3909163250393,14
3.208059120805975,147.33931170482856,14
3.294079437426052,145.12322151194908,14
3.143951681793059,150.86596420888657,14
2.7055736493337528,176.12266617788526,14
3.7750911527929483,131.10650768605876,14
3.1907011503089557,154.1601422966763,14
3.3380956410193128,134.54133172380276,14
4.061278846345249,110.08335543097083,14
3.752266660058966,126.72638946300134,14
3.607301943908419,129.82651535624368,14
3.371897630495994,136.11430348119663,14
3.0922508981601244,145.0247396211593,14
3.4196600804725685,149.47167877504157,14
4.135409473149272,118.05089392443229,14
3.1798730834766964,136.96247970933194,14
2.94791401903003,143.8296856255714,14
3.619497990002386,124.47287299652187,14
3.6150199672640624,135.48130528690933,14
