Beta_1 Parameter MLE,Beta_2 Parameter MLE,Concentration (uM)
0.003152318356367034,0.005983485057377335,14
0.004653599592725932,0.0046822145485413144,14
0.004371439880896895,0.0043719524550980046,14
0.0028844395760792858,0.008182457185461353,14
0.0032147049779029852,0.005097247874292308,14
0.002766826487203702,0.006631697275916092,14
0.0029469425160324057,0.007122908383211285,14
0.0037917057476742227,0.004159337891603479,14
0.003818596014616104,0.004249435288794114,14
0.0031005150164509256,0.00853433169316625,14
0.004697191229312703,0.004697192463651366,14
0.004172472223436475,0.004178552463644729,14
0.003573709535947422,0.005433937610364724,14
0.004564464895639991,0.0046033087978025146,14
0.003326232541337259,0.004806638087676748,14
0.003507057005611145,0.005739445663455904,14
0.004255900439559866,0.004274904891393345,14
0.0045286082074786115,0.00453597639300253,14
0.002991276313341657,0.005752874789338891,14
0.004240887882894811,0.00511090283019277,14
0.0042197054257766655,0.004466950174216309,14
0.00329248994522685,0.005350293971973457,14
0.003084941324020101,0.006618379314631259,14
0.004376745557256471,0.004376745997172603,14
0.003203527399308411,0.005691690954648925,14
0.003981964633331648,0.0040515472660783815,14
0.0031326501801322267,0.005991772058913632,14
0.004010090287918551,0.004010090325810987,14
0.0038939281050290103,0.004423688603621236,14
0.003344686116159272,0.005412573364335592,14
0.003131772258121536,0.006987048306726121,14
0.0038636837026061713,0.003884574460164863,14
0.002953627645990188,0.006807700974617309,14
0.004277075920036336,0.004277077608240502,14
0.0033016097943139484,0.007149791117980246,14
0.002571267564991309,0.006663677088730396,14
0.00280636241557942,0.00851919594060139,14
0.004046068396956138,0.004050311652645589,14
0.00425197468208295,0.004252083521544258,14
0.003751582875868157,0.004372372748446775,14
0.003033987225181367,0.0063628513651207705,14
0.0030034028859278108,0.006141178110824845,14
0.003889473156207851,0.003889478238050334,14
0.0032339149659310843,0.00710326287650748,14
0.004233545579895303,0.004234268498288879,14
0.0029309209711256452,0.005904092182668776,14
0.004326239794523307,0.004326241046745579,14
0.002850589419851571,0.00783105033155668,14
0.0029574698978919486,0.007978598399258022,14
0.004556301514904897,0.004557516461801652,14
0.004001136649689271,0.0040247339925911585,14
0.0037864450256482537,0.003786446284304932,14
0.00381590196549276,0.006472892304313766,14
0.004087471059171372,0.004099539837484941,14
0.003148513150140273,0.0076117429322604055,14
0.004241714420075455,0.0042529946890726604,14
0.003046260763992433,0.009297124657682026,14
0.0039959382302025975,0.0039959386354993355,14
0.004174432465879008,0.004180882734997951,14
0.0036857004582731188,0.0038037267772946487,14
0.00414829378549119,0.004830174397141742,14
0.0040981035079721406,0.005092263430602838,14
0.0038338415601702563,0.004533930322128978,14
0.004624444401420313,0.0046244465030696146,14
0.00299219170655719,0.006623667768522787,14
0.002528793471751689,0.00609673215745097,14
0.004430127556439435,0.004543971147197661,14
0.004215767738809188,0.004218392490903676,14
0.0030873045537911804,0.006682592862526997,14
0.002828118089140313,0.006699393937436137,14
0.0040414435644779145,0.004054047232187556,14
0.0029426372420235936,0.0059265050662089,14
0.003998825953552324,0.0042007344309667885,14
0.004171680441535011,0.004230158716512588,14
0.002445298166069987,0.008319917554562024,14
0.004693693212326676,0.004693693258134266,14
0.003172500923148057,0.005755346060965061,14
0.004335421801484654,0.004335422526948656,14
0.0041527705633049436,0.004178886935808406,14
0.003925079724062197,0.003928000917503789,14
0.002937279772848317,0.010236544527132173,14
0.0035630230503586376,0.005306376993636416,14
0.00419827668308702,0.0041991210496298646,14
0.004569584918889499,0.004592601224239718,14
0.0030691472093593536,0.005023632103576257,14
0.004282218087247082,0.004282419697120199,14
0.0029219296466718486,0.005885529613185927,14
0.0025791901321342136,0.006366403856430329,14
0.0029069677434414927,0.0063551872325468065,14
0.0028966315215329715,0.006873233995346367,14
0.004298659834176282,0.004570080930038465,14
0.002747197349171025,0.009195637399626354,14
0.0031548887993919504,0.004959641136872831,14
0.00272992244420112,0.0073272166992024036,14
0.003285225645692051,0.005061092728749144,14
0.002684848244857581,0.005778167805064274,14
0.005160144289004274,0.005160144911712378,14
0.002689593785502223,0.009051353030756697,14
0.003295711512967577,0.006452358771266467,14
0.004360451358636906,0.004360452087746858,14
0.0038877494088705353,0.0038963995955733997,14
0.004581844189752523,0.00458307583857115,14
0.002983481550239031,0.009550000285387963,14
0.0026606611970213944,0.008387882840138517,14
0.003030292392139376,0.00741595074366119,14
0.004595770327569966,0.0045962301304150015,14
0.003282051207341243,0.0068854261685247185,14
0.004352504921665322,0.004559064495690564,14
0.0028042362761518907,0.005868630856496396,14
0.004346428961287457,0.004346429856161303,14
0.0044689264497612706,0.004542634266746799,14
0.002997748683001693,0.010153346749544025,14
0.002860399484382574,0.006963680877995983,14
0.004279862202854083,0.004284556436661072,14
0.003836379884394307,0.003836380246012737,14
0.004553337580625528,0.0045533826930683205,14
0.003215814716380364,0.005831483257673549,14
0.0034345119078060685,0.004996035143440366,14
0.004275513648353452,0.005263999808083196,14
0.002947854081522207,0.0076950439004457,14
0.004552141413481111,0.004552143065756319,14
0.0034099424421661605,0.004976784548515226,14
0.0042177137498234495,0.004232810525194076,14
0.0039771231621546135,0.003977123167823794,14
0.0037870992254901907,0.0037870994199035,14
0.0039851038411039185,0.0047198716654365085,14
0.003659996788030906,0.0065683224518788,14
0.003821165258300468,0.003846009831252403,14
0.0034021130553506442,0.007470264430269685,14
0.002849711891866427,0.009030830159721889,14
0.0044197206185833116,0.004449921712812472,14
0.002968172283461479,0.006356586941335214,14
0.0035519782282537726,0.0067026967570267045,14
0.0031195753827656424,0.006070044314765894,14
0.002800071734604103,0.006154744490012085,14
0.0030255656260391325,0.00651877219814634,14
0.004007106657980401,0.00400710705060884,14
0.004309208190247572,0.004327570705378956,14
0.004323488708452033,0.004813411703508977,14
0.004522954799347428,0.004549485596907211,14
0.00292023665368968,0.006542950141256778,14
0.004101114762010911,0.004101115381660636,14
0.003656135702403264,0.00570676218479096,14
0.003220999253215972,0.0067639332638508125,14
0.0027493843532895674,0.009550801517161398,14
0.004283089157775352,0.004626191627433829,14
0.0040847219791675425,0.004085010701058549,14
0.003052575400969443,0.0067637058262049864,14
0.002837169110914982,0.007752245774037292,14
0.004329268046798045,0.0043292685846543595,14
0.0031575458028395066,0.006526062723998057,14
0.003199699486086873,0.0073523357568919135,14
0.0041854192107466295,0.004192314017848668,14
0.003636793624640968,0.005313349213048785,14
0.0030917416872184144,0.006876363579918871,14
0.0038572357901351093,0.0038572363428405116,14
0.004158190975246395,0.0041583120973746725,14
0.003118940097157634,0.006364518988897869,14
0.004606913719892118,0.004641878269231827,14
0.003908582673262843,0.00419779421354178,14
0.0027445686653080627,0.007992249487456988,14
0.003013546436317746,0.007819002198804624,14
0.003954565510942756,0.003954565996168975,14
0.003909650415264529,0.0049909005645215904,14
0.004218109277434703,0.004218109637849846,14
0.00471765877502698,0.0047213323367340096,14
0.0047565254529405325,0.0047706633190895366,14
0.00412351519682944,0.004128687516432422,14
0.003477727167489341,0.0075461028759122115,14
0.003288524511895964,0.005092814049961966,14
0.0029324500564198107,0.00613516575414592,14
0.004599542395963153,0.004606330710719367,14
0.004014494472152932,0.004014494968396541,14
0.004814588752306814,0.004815863473665915,14
0.0044262099488160895,0.0044262105464115955,14
0.004058431853744519,0.004059341012535618,14
0.0047358357690712154,0.004735836696758415,14
0.0032281471946263352,0.00697058814364963,14
0.004577866242324036,0.004585944225642621,14
0.004004972033387521,0.0040445494044482186,14
0.004616279068807876,0.004616279632580203,14
0.0038574697716257217,0.003859865344202389,14
0.003591737970265515,0.0063815393966644126,14
0.002992625625903949,0.006078007290531237,14
0.0038327059121293283,0.0038327061019695205,14
0.004065206695137747,0.004583896196220049,14
0.004151795878192326,0.004357785750707282,14
0.004718590126595895,0.004804079187400846,14
0.004110941204590807,0.004111230856987916,14
0.0029987341888889642,0.006204464488311046,14
0.003826810880680719,0.00382681101864645,14
0.00305083289080578,0.007385574061581869,14
0.002971673975140017,0.0071115269703794625,14
0.0033180583618535697,0.006406803153098257,14
0.0031848278386692602,0.00616226113204946,14
0.003086550711041562,0.007121455227122391,14
0.003944963937296867,0.003985598273712301,14
0.003079672488175054,0.007400636091991193,14
0.0032896274150016423,0.005700664030494046,14
0.0033714291175145185,0.005513846145718103,14
0.0030897785383360897,0.006558250599364577,14
0.004793540370932529,0.004793543517318813,14
0.004399823105018822,0.004415483376614933,14
0.00420873768820714,0.004208737964372982,14
0.004235696705669904,0.004235697235175984,14
0.004331505302251818,0.004331506007072929,14
0.003095336911625787,0.012034246789028457,14
0.0031972656652662803,0.008045051104290504,14
0.004472048320526285,0.004567307207764225,14
0.0038204683072834687,0.003834326958429287,14
0.002901654187297612,0.008500304096623477,14
0.0037586932307933506,0.0038720086723348568,14
0.004222059986736484,0.00509825630851576,14
0.0042302111059287105,0.004524087238378047,14
0.0037009882695690564,0.00374157754430378,14
0.004428724034472586,0.004431448936445927,14
0.003139440537727934,0.006833573957809121,14
0.004387335546764982,0.004390738544676687,14
0.0036729956748054312,0.00556551725278175,14
0.004569480304070017,0.004585749419518939,14
0.003058522582074005,0.0073649892424607726,14
0.0036598878226030353,0.004294865429898174,14
0.004033093117694377,0.004055848451645401,14
0.003133672390332009,0.006213794060280458,14
0.0045410254146670955,0.004594565874703103,14
0.003967837585340676,0.006092663807541553,14
0.003912484898395693,0.003922728209121798,14
0.00427080267804222,0.004408702515461716,14
0.0028973735554712336,0.007397566681417118,14
0.003161828790509232,0.007485328935722347,14
0.00319626290326478,0.005994852489970168,14
0.004188573960884014,0.004188575112354197,14
0.003313670065581569,0.00890513790974673,14
0.003007502145857679,0.007537876474811422,14
0.0039267050114379564,0.003926709723801574,14
0.004499784378928246,0.004499784802594279,14
0.004211586676761728,0.004223526097490418,14
0.0033023330377461736,0.005239619138756505,14
0.004335148124074746,0.004389928522539368,14
0.004399348760190164,0.004432101711768492,14
0.002937063246812627,0.00854227803322825,14
0.004531458174336917,0.004531952716534393,14
0.0034681927681488285,0.0071037071872137965,14
0.004361609080351703,0.0043616110898133794,14
0.002894876404133021,0.007484559350913335,14
0.004594197464788239,0.004594199169501949,14
0.004558290455744348,0.004577228804618512,14
0.0034432529154518896,0.005242569016226277,14
0.0046225326042404246,0.005455178211776507,14
0.004338554513425218,0.004541744859895589,14
0.0038161186237142585,0.0039462371789949,14
0.0027564440056229273,0.008889238104160545,14
0.0031976856412754763,0.005000509323367068,14
0.002894196191611489,0.010346144840005412,14
0.0039450658949909175,0.004207976948101288,14
0.0028475729335085322,0.007286689322332097,14
0.0044321694728833225,0.0044321695213636455,14
0.004092295327163664,0.004694452211914767,14
0.0032639304954123404,0.005295614207806444,14
0.00307139900398064,0.006005361951840571,14
0.0027611908456405326,0.009857505003736208,14
0.004305601545310757,0.0045411289897671694,14
0.003671288542898525,0.0058469875599020255,14
0.004608388104037096,0.0046199990421541895,14
0.003064279065206313,0.006589346661537713,14
0.003050479753539914,0.007239855758007351,14
0.003223422056110401,0.006356009056717729,14
0.004775207877731389,0.00479893896195379,14
0.0036804455795071936,0.00430451802298117,14
0.0045347772669036635,0.004536053302745865,14
0.0029922543297983602,0.0072041504177825025,14
0.0027195306831345194,0.00817627563292126,14
0.0030808075546626358,0.005950834023561147,14
0.0029542603390435088,0.005251721764267138,14
0.003380231544970962,0.005093989328194776,14
0.003326766924719602,0.008316392791844627,14
0.0038691958870686618,0.005636120698066047,14
0.004371548327492426,0.004371548878816734,14
0.004252002565645922,0.004332384295506075,14
0.0029784228556043253,0.007584250164199065,14
0.004318435301407847,0.004379896778983616,14
0.003767660015839218,0.004953901548901102,14
0.002873021389918553,0.015226207921392697,14
0.003457176969683691,0.0061223210977124215,14
0.002922099294785053,0.0063642020176923175,14
0.0029682032928909107,0.006524427604748085,14
0.0028509222389457127,0.010144952569842205,14
0.003705704375290067,0.003705709813945286,14
0.003537865587296943,0.005951244785841662,14
0.003054484650731486,0.006033845617985006,14
0.003601973958626647,0.004323834161672188,14
0.003968908310737017,0.004690404365020751,14
0.004358633860052633,0.004358728193208465,14
0.003671174337866889,0.005423540282525501,14
0.004176501385215919,0.004177262099409057,14
0.00278226357189626,0.006802266187075195,14
0.0037671163988946313,0.005911216378051331,14
0.0043014291791033865,0.00431027225825008,14
0.002614947217076275,0.010326019496540781,14
0.004248089395912849,0.004248089461441604,14
0.0042364473898500715,0.004388918896988194,14
0.0047780746969350255,0.004795040324117435,14
0.003178709044034248,0.007322585967465255,14
0.003177410013911671,0.0075937589814361,14
0.003119236401289136,0.0047517329037708046,14
0.0030332181374014425,0.007790274274631615,14
0.00318071477324673,0.006035555217263719,14
0.004077656060993032,0.00408033301538706,14
0.004478729976507923,0.0044787303148091425,14
0.0037509321863363047,0.004383050268048035,14
0.004521542123368943,0.00452835582709909,14
0.002949550768883173,0.005960454775244731,14
0.004576752281469805,0.004576753244892708,14
0.004030317928836063,0.004044133348128159,14
0.0035516704621091507,0.004270075217030965,14
0.003058399368270604,0.008633348058087902,14
0.0037390990658290896,0.00415344096175722,14
0.00463936535984566,0.004707587849895949,14
0.004322946331025522,0.004997541181539845,14
0.00409011202529767,0.004098298088348634,14
0.004204692865675908,0.004205815098589211,14
0.0032522926829812357,0.006242463124426403,14
0.004218109784626796,0.00422466511053363,14
0.0035803791962603164,0.005293245008658744,14
0.0033523718812691647,0.0050367680083473546,14
0.003173197355263319,0.006761983215885509,14
0.002404793698620719,0.014654137576246763,14
0.0035393971339761445,0.0038615869373985557,14
0.003380448160752325,0.005089065156432527,14
0.0029304201600472315,0.007818422815765788,14
0.0039172644471129545,0.003954320997447954,14
0.0028496798825165823,0.00790734354236319,14
0.004514743681943328,0.004558432583543498,14
0.003546108123224824,0.006938568270310093,14
0.004491802843816797,0.00449192764551364,14
0.0036625255495817,0.003662525899775291,14
0.004295300469455347,0.004301544019637699,14
0.003018666438309524,0.0099049403054394,14
0.0030910246938178772,0.007757760140457322,14
0.004701120531611899,0.0048056374049104955,14
0.0026793332450553127,0.009686657665144082,14
0.0032224189013389665,0.005917183665577272,14
0.0038351932786543897,0.0052859292766062145,14
0.0031993885533172237,0.0058615173670010495,14
0.0039345586629569215,0.003942132549912067,14
0.004429645262683122,0.004497035876106243,14
0.00469876052084204,0.004698761130980097,14
0.004487678756120893,0.004689532713066414,14
0.004747809216035094,0.0047479739659883405,14
0.003295424866888508,0.005983001914187196,14
0.0040503500193161774,0.004051453270723218,14
0.002784960217601679,0.006166154730148029,14
0.003117505440458193,0.005350027115599885,14
0.0037273338965255797,0.006790083833739703,14
0.0031511434302131953,0.007250445217978735,14
0.003991655464992049,0.00473422838460897,14
0.0029520655037869646,0.009714816708232786,14
0.0038837693844946414,0.003908952391878585,14
0.003320959961706293,0.005512222480339478,14
0.0027860290395262466,0.006521412459791107,14
0.004511404034452528,0.004511404499998473,14
0.002890355772236391,0.00603368848253338,14
0.004016776729209585,0.004016776865056192,14
0.0031074737701179155,0.005012346634549981,14
0.0038518216810274532,0.0038518218602601813,14
0.004375458780477192,0.004375460822210771,14
0.0034164359756104225,0.0063436131211359,14
0.0028297743869345787,0.007237902274762072,14
0.003153624973175951,0.007435523478643088,14
0.00441652548903769,0.004416525620195701,14
0.004544685162068765,0.004544685463737762,14
0.00330507614364367,0.005011166627960483,14
0.003753542231730364,0.005369661934179814,14
0.003991723206411286,0.004255547517521257,14
0.0038987558831858797,0.0039115807002248985,14
0.003004712066688954,0.006105541207584308,14
0.004208913337491626,0.0044189515206435204,14
0.00405833128445939,0.0045115971905199306,14
0.004574057033890118,0.004577255741847997,14
0.003837163677635769,0.004916448780163672,14
0.00454419159106896,0.004544436382039364,14
0.0040033788670729925,0.00581672742690357,14
0.00403096843971754,0.005958026219741661,14
0.0038550431122048212,0.005152414818124746,14
0.0031620686875348607,0.00623577733096487,14
0.003393224430592477,0.005404887887321162,14
0.004514799252489925,0.0045152013577208884,14
0.003040285225100541,0.0052050950955247425,14
0.002939984517998041,0.008115539191065248,14
0.0036033778672082406,0.0036033779638126482,14
0.003351770126979997,0.0062266981810470195,14
0.003177031358110239,0.00761241457607277,14
0.0045337498974240675,0.004539789275921837,14
0.0030433659864636405,0.006006574463509244,14
0.004383560247104998,0.00438356039709942,14
0.003550099459693337,0.005649395741881618,14
0.00447812778514485,0.00463042473828354,14
0.004208001207074561,0.0042081631277504925,14
0.004355937298357319,0.0043627077625956814,14
0.003929234863045888,0.003929235172570532,14
0.0027021379260235914,0.009336291061356474,14
0.004018903029067184,0.004018903239143895,14
0.003784906356751119,0.004942791599024179,14
0.003722257099967196,0.005100302193697585,14
0.003865092351119869,0.0038692949094823494,14
0.0031672502181855004,0.0056984750078837255,14
0.0024647187540916987,0.010057756960555444,14
0.003259806134088975,0.00540990013179815,14
0.004134522348599499,0.004149262204087152,14
0.003458110011402833,0.006531795745686447,14
0.0033615127055167068,0.00560595575104651,14
0.004244241896985664,0.004258638052975633,14
0.0038815039335564853,0.003881504000188905,14
0.004012225895088403,0.00520324553620654,14
0.0037417735169812338,0.005319808448717754,14
0.004202770446490927,0.004202788773406802,14
0.004178409094254871,0.005017408642010318,14
0.003150322530278152,0.006097430027536271,14
0.0032489689042934657,0.005386698255513004,14
0.00416843684145425,0.004168818401488025,14
0.0029451911828328797,0.006448071731078435,14
0.002833267322303649,0.007922855452168873,14
0.00345456883675158,0.00599653634338897,14
0.003196451630217531,0.005133850768061443,14
0.004063406706258806,0.004648749642071273,14
0.0044472602804582415,0.0044473604282426185,14
0.002638870535154081,0.006638560089343274,14
0.0029926532981619305,0.00671519260829386,14
0.0034488165230340136,0.006015415929569888,14
0.002972162782812779,0.006068530983325245,14
0.004441707137817599,0.004486241735965783,14
0.004216873769642292,0.004217461341265051,14
0.004135530125233232,0.004135531276092965,14
0.003429671877303109,0.006385006820762512,14
0.0027722835694166306,0.01023532209815601,14
0.003058043056188132,0.005800514095366405,14
0.00439599623595839,0.004395999655368039,14
0.00333077604630148,0.00614370016086108,14
0.004340821309207691,0.004400997014287195,14
0.00318604879013398,0.005872524060472334,14
0.004549734511421576,0.0045497347368162,14
0.003922789734319632,0.004212875298850645,14
0.0034870465296141053,0.005830627595490441,14
0.0032006535425447395,0.00647970232597919,14
0.004247626355014446,0.004258145320189571,14
0.002704404195177877,0.008460836182148494,14
0.004848960348590379,0.004848963202678711,14
0.004496373216981188,0.004496653560839309,14
0.0031823885968463353,0.00654723550819381,14
0.0027949694224450226,0.013989665127729863,14
0.0038236546775936853,0.006578875685681813,14
0.003063220353132949,0.007665642061971574,14
0.003536454515523525,0.007083558528731207,14
0.0038854401589900377,0.003903060422014444,14
0.0037006486315900346,0.0043436777011084645,14
0.003158949912816436,0.0072492961344697605,14
0.0035299511363266743,0.0058316675267031555,14
0.0029787563744048053,0.006670045006944927,14
0.004178638443483378,0.004258910594831612,14
0.0040506343740258155,0.0040570408049642815,14
0.002716599100821864,0.011036427569141815,14
0.003891080660287535,0.0038910818492100363,14
0.00299226847239785,0.006841168034003011,14
0.004161884426627991,0.0041776152686260875,14
0.00362197743078664,0.004306313827665345,14
0.004400438177275628,0.00440043853869316,14
0.004721414859119529,0.004746543813912419,14
0.00453481077590748,0.004539818399718696,14
0.0040365459077429545,0.004046251497646788,14
0.0035115561857900863,0.00636959545265553,14
0.0024226882593072203,0.010215306067447937,14
0.0035655482699067952,0.006410570757769648,14
0.004014007833237093,0.0040228875994714605,14
0.0037862092006066615,0.004050795396023014,14
0.003142473193422339,0.008723514572231153,14
0.0033847813625160227,0.006105668661546309,14
0.004381586660432778,0.004381723640456601,14
0.003168748652845208,0.006067294922057312,14
0.004121143191193977,0.005019623400665052,14
0.003003512951293318,0.007861424531512787,14
0.003938746737523283,0.003950238998148139,14
0.003975147723381269,0.0044949577831141785,14
0.0029832454346484212,0.007548322823844568,14
0.002867175267517012,0.0076372632284578724,14
0.004213219106021264,0.004213298197620195,14
0.004028384240485222,0.004032500134190724,14
0.0048397892327567684,0.0048397899198300955,14
0.0024262881717663602,0.007855064470527643,14
0.004460916325464689,0.004557532891990986,14
0.004653041095012932,0.00465573420105237,14
0.0032883893752374853,0.004849347009973851,14
0.003651457637472883,0.004958360283321245,14
0.003176817127112557,0.005919336883774036,14
0.0031814804091324193,0.006180820970521311,14
0.0043108612223718016,0.00431901629300137,14
0.0029830283355432178,0.005974169445207259,14
0.004103343745361003,0.0041189824974302335,14
0.0031575726498289103,0.010243892445800418,14
0.0026773026183307186,0.008761637659956086,14
0.004417327063492744,0.004443080085923105,14
0.003828371346279679,0.0038400486837887678,14
0.002979423270783261,0.006889686009361915,14
0.002843122260517793,0.007729298197422104,14
0.0031278846185884487,0.005149800001309183,14
0.0029936160034258327,0.009600463490770015,14
0.004170601042497776,0.006027204351736369,14
0.004068871603750839,0.00459761411835191,14
0.003619286691487886,0.00428699080403171,14
0.004656190827047322,0.0046971630021281265,14
0.002975442802975796,0.007878844777489177,14
0.0035004728967563945,0.004310145909748047,14
0.00416799133373351,0.0045790642612542854,14
0.002402865956301228,0.011554731757422452,14
0.0038944309982677475,0.003932839723194422,14
0.004170278895844952,0.0041760664938859625,14
0.002971376446306811,0.00790270157323693,14
0.00461430544452626,0.004653531911301305,14
0.004154908648581175,0.004157368931029053,14
0.004345548259521821,0.004352170510642964,14
0.004181873411789635,0.004182451257569239,14
0.003031741473695412,0.010928603042173761,14
0.0033672913977685647,0.005028058303711008,14
0.00407458247409542,0.004482543552299296,14
0.003149972035864015,0.006494122609602996,14
0.0037561671778730014,0.005231926128114633,14
0.004118442192010518,0.0044121127875709895,14
0.002832855970967259,0.009578809088490972,14
0.00438279013251031,0.004383604893257753,14
0.00486106786853906,0.004861929741686724,14
0.004353026178777093,0.004654465127617178,14
0.004532915646179057,0.004532916250378172,14
0.003102817406348344,0.006314169192156829,14
0.002929964338215438,0.006552262262673927,14
0.002746690633446268,0.0061587364174154864,14
0.002876374709045095,0.007933583197709638,14
0.004136423886240535,0.004184855398999314,14
0.0035956989273152945,0.003621190637397113,14
0.0024096419336048234,0.013633688553646193,14
0.003803615313978391,0.003803616291578377,14
0.00444000195697364,0.00444000503638584,14
0.003954492995481718,0.003954493128663785,14
0.0039728529425926825,0.004230126114068601,14
0.003107484450747694,0.008109733055508416,14
0.0043664784430482335,0.004366478696029124,14
0.004531382889591808,0.0045313846561252655,14
0.004181370890748114,0.004182874705585027,14
0.0030099795872072397,0.0065720511794110075,14
0.004444660112513686,0.004445205236642841,14
0.003028950235859193,0.006035356806385001,14
0.004238712409991672,0.004250134862619337,14
0.004086363359449952,0.0040863689879091945,14
0.002571424334369731,0.013409908853443408,14
0.004466272936803069,0.004466562497279381,14
0.0043150800909324315,0.004362076461935558,14
0.004509918573502033,0.0045108716089305645,14
0.004650674870001835,0.004657094691553429,14
0.0040376332838277535,0.004742828606134423,14
0.0027969399429916986,0.007464131148608831,14
0.004143493066684332,0.004143493575737466,14
0.0042378520833984395,0.004245779050730095,14
0.0029037282867648137,0.007600918786040102,14
0.004329774215966961,0.0043365464670599655,14
0.0040860132426432045,0.004100910166922756,14
0.0027592336099807025,0.009059094708653872,14
0.003466713500053571,0.005122230731409698,14
0.003831190825084785,0.0038550257812891594,14
0.004398768333999622,0.004398773043393341,14
0.004055132958913149,0.00405513428753763,14
0.003023214804676768,0.008183708466322654,14
0.0031006103803267802,0.007559996047884834,14
0.0042781715397343465,0.004278171647239002,14
0.0029284055331126376,0.009783267725782654,14
0.004386107374810014,0.004675322466462251,14
0.004000762616464079,0.004744212724739553,14
0.004366042062717692,0.004376591764992085,14
0.004219112680879516,0.004864442070170552,14
0.004531193839005148,0.004978543292266712,14
0.0036630633169343852,0.005499014060535634,14
0.003034822100930384,0.005520306570154865,14
0.003803307769830275,0.005471607417199643,14
0.002863817368482819,0.006209497644408816,14
0.004395613216011528,0.004395615240157341,14
0.0036509988376149296,0.006387891173092632,14
0.0030629882404077822,0.005804970122137687,14
0.004169872565929121,0.004175736014856679,14
0.004527648665491757,0.004527649050774063,14
0.004617003128869855,0.00463616990141806,14
0.004428464417153643,0.004438127688835077,14
0.003971148362077214,0.003971149032859319,14
0.0042308833904338055,0.004577254804419238,14
0.004426757154573651,0.005376715227279015,14
0.004178488209802129,0.004178489276532056,14
0.00371981863789039,0.006705116521106235,14
0.004364793004680646,0.00436479362646525,14
0.0025262035196941266,0.009670780137464571,14
0.003232327104230339,0.00484135299446322,14
0.004392893945850748,0.004417574344678744,14
0.003702190766049851,0.006399447974746936,14
0.0033262004996928865,0.005250745285270436,14
0.004254770479994203,0.00441356923883116,14
0.003097604252764875,0.0057847841989905665,14
0.004294093427290749,0.0043147196497423474,14
0.003514582972557133,0.004847049057464987,14
0.003994131071340936,0.004013156751792556,14
0.004430636760075276,0.004430637577461006,14
0.00368821123326264,0.004048591838982201,14
0.004379391207333297,0.0043793916420892766,14
0.003402127775259909,0.0056400395026372984,14
0.0031787627523630203,0.0050723193527485305,14
0.003142668479179593,0.008064510400656403,14
0.003499534548077507,0.004524725593186969,14
0.004453066265610548,0.004552208062409829,14
0.0031604252672452174,0.006099982113531015,14
0.002946742608907609,0.008227305769295843,14
0.0032290682626853447,0.0048607019557143655,14
0.003130791929475141,0.00602831922299767,14
0.002828988445527933,0.007060934847458414,14
0.003854458438585642,0.004026283185583635,14
0.004257443010960057,0.004276353903357162,14
0.004253786117827928,0.004253786635854211,14
0.0035890761056343048,0.004283990742940147,14
0.002667525839859907,0.008798873868756468,14
0.004243495019515652,0.0042611358407451784,14
0.0030798052644777627,0.008403442514977271,14
0.004643702724410082,0.004653852709678398,14
0.004101061824857685,0.004101118422251584,14
0.0034188386044504016,0.00545039378022189,14
0.003099877062290901,0.0061144788639235365,14
0.004803685004274696,0.0048356283212189835,14
0.004223393831837294,0.004571629704510433,14
0.003067703383610119,0.00750796843707657,14
0.0040016720780942615,0.00405380123757056,14
0.0031989078177290164,0.0052842012566380195,14
0.0030860986251114307,0.00851571110744394,14
0.003165577226752027,0.005828899064576754,14
0.0032043757717939744,0.005522979177523677,14
0.004108467255032579,0.006172192089304795,14
0.002486372438647205,0.008880543983905701,14
0.003400812446180855,0.007346693940490066,14
0.00323693851648093,0.005970046532053005,14
0.0029565415349265245,0.00798081991354661,14
0.0042648662189168594,0.0042705213866991824,14
0.0038368875500244337,0.005506334514527875,14
0.0035213703710069108,0.00394884883172286,14
0.00466712990236827,0.004667129905194944,14
0.003946199809047931,0.003957155266619335,14
0.00425992150848272,0.0042637396826556324,14
0.002434372900804619,0.01045712359995259,14
0.004276693846780073,0.004277029200097629,14
0.00434736411153866,0.004347366343878966,14
0.0035966503784612704,0.0045427974396956726,14
0.0035463293198751,0.004804263849883855,14
0.003674956192364254,0.004343108613345184,14
0.00440154096035356,0.004562143730432038,14
0.0032221177737924546,0.005679727678051854,14
0.004440533271394542,0.004442133065997799,14
0.00442164455464032,0.004432335459037055,14
0.0040752842405175965,0.00407530162354751,14
0.004297748955477864,0.004297748993582429,14
0.004119853302601909,0.00411985523469523,14
0.002815377568058195,0.008630189648918717,14
0.003110462580105451,0.007242663033508736,14
0.003967112961293699,0.00399220622777639,14
0.003512497515978142,0.006638057095500268,14
0.004341348143083663,0.00448741303090688,14
0.004361111281540273,0.004368789594639711,14
0.003169226756789592,0.005923944542600953,14
0.004374332550815163,0.004449225585343265,14
0.0037321186334179413,0.0049782974635964716,14
0.0030591224053765904,0.007347948931497735,14
0.004182133524193903,0.004182134515495015,14
0.0024844629438243128,0.006920604103942303,14
0.003853231840398921,0.0038555777906607923,14
0.003694286938404664,0.0061967377078285205,14
0.003337951485237441,0.006474276290676949,14
0.0034508960341354416,0.0054764955487537105,14
0.004425579244641048,0.0044339762841970436,14
0.004337324492140246,0.004337326928309015,14
0.0026430606467041052,0.007786792612512201,14
0.004262208237130369,0.004285805743695765,14
0.003848993862116964,0.004459107113818628,14
